Flavor,Technique,Dataset,Duration,AD1_AUC,VUS_PR
Unsupervised ,NeighborProfile,XJTU,5435,0.024560508568591342,0.02157744588372027
Unsupervised ,NeighborProfile,XJTU,2975,0.02597515790239343,0.02177750708483006
Unsupervised ,NeighborProfile,XJTU,1154,0.03430632630220602,0.027024687317015822
Unsupervised ,NeighborProfile,XJTU,1217,0.0,0.0
Unsupervised ,NeighborProfile,XJTU,3490,0.06215071567003971,0.03400264708580285
Unsupervised ,NeighborProfile,XJTU,2691,0.0747744516138139,0.044027872560484765
Unsupervised ,NeighborProfile,XJTU,2806,0.10222326111121639,0.04332349705291156
Unsupervised ,NeighborProfile,XJTU,1010,0.0771266122368046,0.04035527337123378
Unsupervised ,NeighborProfile,XJTU,2136,0.02582336021818393,0.02599457316700001
Unsupervised ,NeighborProfile,XJTU,8100,0.0,0.0
Unsupervised ,NeighborProfile,XJTU,1666,0.03511298485400663,0.023707146951066006
Unsupervised ,NeighborProfile,XJTU,7188,0.032814011509661685,0.026715895659808222
Unsupervised ,NeighborProfile,XJTU,3011,0.011831025871575149,0.028068541459281268
Unsupervised ,NeighborProfile,XJTU,3287,0.0313878990034404,0.02872329896562079
Unsupervised ,NeighborProfile,XJTU,763,0.01143216962222029,0.020061029431647733
Unsupervised ,NeighborProfile,XJTU,3943,0.07987394909316221,0.0323649521927229
Unsupervised ,NeighborProfile,XJTU,4507,0.033001369126682084,0.031064116094197576
Unsupervised ,NeighborProfile,XJTU,3350,0.06287227267288321,0.03437678161483119
Unsupervised ,NeighborProfile,XJTU,19970,0.034482644433066215,0.0291883936585127
Unsupervised ,NeighborProfile,XJTU,8535,0.04103053974939319,0.025329829177543416
Unsupervised ,NeighborProfile,XJTU,2382,0.11848410615043825,0.05196172979438882
Unsupervised ,NeighborProfile,XJTU,4062,0.0,0.0
Unsupervised ,NeighborProfile,XJTU,7238,0.1545002922498807,0.03284519974877617
Unsupervised ,NeighborProfile,XJTU,6293,0.014089451491882177,0.02394722182118033
Unsupervised ,NeighborProfile,XJTU,1321,0.7141918551043464,0.10959419857763747
Unsupervised ,NeighborProfile,XJTU,8194,0.2681480441257482,0.09877751498023153
Unsupervised ,NeighborProfile,XJTU,2970,0.0,0.0
Unsupervised ,NeighborProfile,XJTU,6982,0.021397341386875036,0.026055863621864635
Auto profile ,NeighborProfile,XJTU,35,0.04755530740974842,0.036993312409947056
Auto profile ,NeighborProfile,XJTU,29,0.015056819611505963,0.025155005374646003
Auto profile ,NeighborProfile,XJTU,34,0.016378490989561092,0.02647165807415051
Auto profile ,NeighborProfile,XJTU,45,0.019308795770519405,0.02602322457038594
Auto profile ,NeighborProfile,XJTU,42,0.01863826098252029,0.02981340453412413
Auto profile ,NeighborProfile,XJTU,11,0.0,0.0
Auto profile ,NeighborProfile,XJTU,49,0.01706214322548142,0.0294083686837368
Auto profile ,NeighborProfile,XJTU,52,0.0,0.0
Auto profile ,NeighborProfile,XJTU,51,0.02164581820964632,0.03145748265012941
Auto profile ,NeighborProfile,XJTU,16,0.030177121018715915,0.15966347122853736
Auto profile ,NeighborProfile,XJTU,53,0.0,0.0
Auto profile ,NeighborProfile,XJTU,28,0.0,0.0
Auto profile ,NeighborProfile,XJTU,50,0.016536702499533866,0.026002163721597017
Auto profile ,NeighborProfile,XJTU,46,0.016254378874895288,0.028497341546074775
Auto profile ,NeighborProfile,XJTU,16,0.01571120977431082,0.026651856933223066
Auto profile ,NeighborProfile,XJTU,63,0.015385924989981484,0.025288643711403273
Auto profile ,NeighborProfile,XJTU,39,0.018140056687053353,0.030523976433502624
Auto profile ,NeighborProfile,XJTU,50,0.03764194853150356,0.02849186572966577
Auto profile ,NeighborProfile,XJTU,28,0.025192870193597384,0.03007748329626495
Auto profile ,NeighborProfile,XJTU,59,0.014585079330979796,0.02671393645153006
Auto profile ,NeighborProfile,XJTU,48,0.01726703746928273,0.02908348149800106
Auto profile ,NeighborProfile,XJTU,61,0.014979003846644346,0.02471094062095822
Auto profile ,NeighborProfile,XJTU,32,0.031504911392405056,0.48188221969967887
Auto profile ,NeighborProfile,XJTU,19,0.019586293635772405,0.02758614108032527
Auto profile ,NeighborProfile,XJTU,51,0.01633117644508217,0.025556556734741092
Auto profile ,NeighborProfile,XJTU,42,0.023114059991616375,0.03173819121079599
Auto profile ,NeighborProfile,XJTU,18,0.017193142519610252,0.025328255574295758
Auto profile ,NeighborProfile,XJTU,50,0.021014341057276814,0.02716203257319151
Auto profile ,NeighborProfile,XJTU,40,0.016528297139319185,0.030023249767714793
Auto profile ,NeighborProfile,XJTU,40,0.020155593930130604,0.027597175972449033
Auto profile ,NeighborProfile,XJTU,76,0.014591710779982382,0.02564235946466433
Auto profile ,NeighborProfile,XJTU,67,0.018906243561136783,0.0241940790907917
Auto profile ,NeighborProfile,XJTU,17,0.016871911286092958,0.032592875817184105
Auto profile ,NeighborProfile,XJTU,69,0.016684233440310666,0.026218713845759453
Auto profile ,NeighborProfile,XJTU,51,0.020002506930127895,0.030103316119104558
Auto profile ,NeighborProfile,XJTU,62,0.013734651789182277,0.028510754133463188
Auto profile ,NeighborProfile,XJTU,29,0.020741259275140447,0.036457988560144566
Auto profile ,NeighborProfile,XJTU,38,0.015135814575777081,0.02594042273594208
Auto profile ,NeighborProfile,XJTU,63,0.014403436139643948,0.02502541830324292
Auto profile ,NeighborProfile,XJTU,62,0.02423483582779476,0.031188330713974175
Auto profile ,NeighborProfile,XJTU,48,0.02026483961827439,0.02862609870897037
Auto profile ,NeighborProfile,XJTU,62,0.022497373062884657,0.02720324703450113
Auto profile ,NeighborProfile,XJTU,18,0.014124941210489732,0.02459522510439858
Auto profile ,NeighborProfile,XJTU,31,0.031504911392405056,0.48188221969967887
Auto profile ,NeighborProfile,XJTU,66,0.018535059652037403,0.026413404312221236
Auto profile ,NeighborProfile,XJTU,23,0.0,0.0
Auto profile ,NeighborProfile,XJTU,44,0.019382540603656045,0.03027157250298944
Auto profile ,NeighborProfile,XJTU,23,0.021791520412612495,0.029781840301920177
Auto profile ,NeighborProfile,XJTU,63,0.014596243363002434,0.02590001738910482
Auto profile ,NeighborProfile,XJTU,31,0.020347089694536566,0.02761725219255261
Incremental ,LocalOutlierFactor,XJTU,26,0.11458250255124573,0.06500405177384556
Incremental ,LocalOutlierFactor,XJTU,27,0.08573923215871532,0.06302507735477575
Incremental ,LocalOutlierFactor,XJTU,42,0.16706164981265165,0.10695417327348748
Incremental ,LocalOutlierFactor,XJTU,43,0.10117105926162495,0.06799073129779352
Incremental ,LocalOutlierFactor,XJTU,45,0.16704703923997685,0.09820094090024717
Incremental ,LocalOutlierFactor,XJTU,53,0.1062823089349319,0.06301711863999208
Incremental ,LocalOutlierFactor,XJTU,48,0.08093155315443187,0.05479847411234678
Incremental ,LocalOutlierFactor,XJTU,47,0.16080494809315726,0.08839383514159552
Incremental ,LocalOutlierFactor,XJTU,41,0.16141099504652845,0.09706386711545216
Incremental ,LocalOutlierFactor,XJTU,54,0.061555063109470974,0.05094792283776167
Incremental ,LocalOutlierFactor,XJTU,45,0.15028014154524,0.08098463797471435
Incremental ,LocalOutlierFactor,XJTU,53,0.09494960497804873,0.06264734143417333
Incremental ,LocalOutlierFactor,XJTU,49,0.12376298591455487,0.07463290018006628
Incremental ,LocalOutlierFactor,XJTU,37,0.17912285172849726,0.09218238334729113
Incremental ,LocalOutlierFactor,XJTU,45,0.09811897151830261,0.07023258481188956
Incremental ,LocalOutlierFactor,XJTU,49,0.10216602167621414,0.06244714460626499
Incremental ,LocalOutlierFactor,XJTU,45,0.11546746904884227,0.06635651097189707
Incremental ,LocalOutlierFactor,XJTU,45,0.15073574387033203,0.10000240774462894
Incremental ,LocalOutlierFactor,XJTU,49,0.12848334037373785,0.0748760646636826
Incremental ,LocalOutlierFactor,XJTU,53,0.10748984307576896,0.05597784808368056
Incremental ,LocalOutlierFactor,XJTU,46,0.15014187592170145,0.08257312014092505
Incremental ,LocalOutlierFactor,XJTU,46,0.1381689485417606,0.0684020361880875
Incremental ,LocalOutlierFactor,XJTU,45,0.12376519740186677,0.08282932298047758
Incremental ,LocalOutlierFactor,XJTU,45,0.13304071627311354,0.07457917502417283
Incremental ,LocalOutlierFactor,XJTU,42,0.12494186647864192,0.0901949923212339
Incremental ,LocalOutlierFactor,XJTU,43,0.13924989167249513,0.08373875102454599
Incremental ,LocalOutlierFactor,XJTU,48,0.1290567318893502,0.0697278373796269
Incremental ,LocalOutlierFactor,XJTU,42,0.16290689765956398,0.09806826254647913
Incremental ,LocalOutlierFactor,XJTU,44,0.14849471252795587,0.07340097645513506
Incremental ,LocalOutlierFactor,XJTU,43,0.13279412582951639,0.08271163172210128
Incremental ,LocalOutlierFactor,XJTU,54,0.04998681676078083,0.0403632407755616
Incremental ,LocalOutlierFactor,XJTU,40,0.1501344260052124,0.09138803927913858
Incremental ,LocalOutlierFactor,XJTU,51,0.13127715504630602,0.066922476429384
Incremental ,LocalOutlierFactor,XJTU,52,0.10736802525039703,0.06438852403254931
Incremental ,LocalOutlierFactor,XJTU,54,0.10214410234766404,0.06059436155674295
Incremental ,LocalOutlierFactor,XJTU,46,0.14314628897865136,0.08570282902319376
Incremental ,LocalOutlierFactor,XJTU,44,0.14870672693980405,0.08710425694883812
Incremental ,LocalOutlierFactor,XJTU,47,0.10034229046525417,0.06068600356218036
Incremental ,LocalOutlierFactor,XJTU,39,0.1464938562561346,0.08004496015211632
Incremental ,LocalOutlierFactor,XJTU,40,0.1521728556933879,0.08704090447362442
Incremental ,LocalOutlierFactor,XJTU,44,0.1645793685811722,0.08646186058829823
Incremental ,LocalOutlierFactor,XJTU,41,0.16499629219551823,0.10487483787407646
Incremental ,LocalOutlierFactor,XJTU,50,0.04606397311475405,0.03899353534754049
Incremental ,LocalOutlierFactor,XJTU,43,0.14423152593211958,0.08664689707810028
Incremental ,LocalOutlierFactor,XJTU,43,0.14349071901966545,0.08562627892376048
Incremental ,LocalOutlierFactor,XJTU,42,0.152720755964606,0.09076783708957746
Incremental ,LocalOutlierFactor,XJTU,40,0.1807094849310032,0.09293386536223143
Incremental ,LocalOutlierFactor,XJTU,39,0.13517682969190542,0.0847417914533053
Incremental ,LocalOutlierFactor,XJTU,41,0.10041590571941117,0.05332538536412649
Incremental ,LocalOutlierFactor,XJTU,41,0.1398260923357533,0.08446871573453185
Incremental ,Distance Based k (semi),XJTU,17,0.45355505939493235,0.3329518251661223
Incremental ,Distance Based k (semi),XJTU,16,0.444037426386524,0.3007401733419999
Incremental ,Distance Based k (semi),XJTU,29,0.48903919047145866,0.33730604526434327
Incremental ,Distance Based k (semi),XJTU,33,0.46039757813438126,0.32532179473687645
Incremental ,Distance Based k (semi),XJTU,27,0.614293938736457,0.3255503374919917
Incremental ,Distance Based k (semi),XJTU,26,0.4806553771995078,0.3413454155373741
Incremental ,Distance Based k (semi),XJTU,33,0.44911559328545037,0.3121972787691254
Incremental ,Distance Based k (semi),XJTU,29,0.6429061574535935,0.34408174307597866
Incremental ,Distance Based k (semi),XJTU,37,0.4247606195605288,0.32029756914336854
Incremental ,Distance Based k (semi),XJTU,36,0.6288827729503512,0.3674229674467155
Incremental ,Distance Based k (semi),XJTU,35,0.4873020070540801,0.3251297170357319
Incremental ,Distance Based k (semi),XJTU,34,0.4886613946463445,0.3197833085607033
Incremental ,Distance Based k (semi),XJTU,31,0.4223489759765129,0.3359834813189566
Incremental ,Distance Based k (semi),XJTU,24,0.5389458697033722,0.35651110111469336
Incremental ,Distance Based k (semi),XJTU,28,0.447177585605274,0.32155231485456215
Incremental ,Distance Based k (semi),XJTU,27,0.5091853169098036,0.317462444568196
Incremental ,Distance Based k (semi),XJTU,24,0.4797127070552941,0.31798862316018645
Incremental ,Distance Based k (semi),XJTU,28,0.33710473755426806,0.29750947273999623
Incremental ,Distance Based k (semi),XJTU,30,0.48903919047145866,0.33730604526434327
Incremental ,Distance Based k (semi),XJTU,37,0.39759401686019163,0.29017337358831125
Incremental ,Distance Based k (semi),XJTU,36,0.4537082578659234,0.3314977018700376
Incremental ,Distance Based k (semi),XJTU,28,0.4187849016320578,0.33445258072853074
Incremental ,Distance Based k (semi),XJTU,37,0.3786036002490874,0.32437524826693914
Incremental ,Distance Based k (semi),XJTU,32,0.6207082760912176,0.33329436616914765
Incremental ,Distance Based k (semi),XJTU,33,0.405106640421151,0.30296408240555467
Incremental ,Distance Based k (semi),XJTU,29,0.39943710202629185,0.3003375258623347
Incremental ,Distance Based k (semi),XJTU,36,0.3750957246781519,0.2891796836467495
Incremental ,Distance Based k (semi),XJTU,30,0.6084802857340355,0.3114808291247735
Incremental ,Distance Based k (semi),XJTU,32,0.4539953924803475,0.3011714817380747
Incremental ,Distance Based k (semi),XJTU,36,0.46196402388526814,0.3255454525684145
Incremental ,Distance Based k (semi),XJTU,31,0.4410842298985119,0.3361042477245395
Incremental ,Distance Based k (semi),XJTU,30,0.408606514445372,0.28755328625237736
Incremental ,Distance Based k (semi),XJTU,39,0.46271925746343207,0.32244728765792174
Incremental ,Distance Based k (semi),XJTU,37,0.3933256522765507,0.2961055572284792
Incremental ,Distance Based k (semi),XJTU,35,0.4555647969798684,0.32722150413231127
Incremental ,Distance Based k (semi),XJTU,39,0.45762669422424573,0.32969582689613
Incremental ,Distance Based k (semi),XJTU,30,0.4701811239443531,0.32712542127196403
Incremental ,Distance Based k (semi),XJTU,31,0.447845714634028,0.31149944300456517
Incremental ,Distance Based k (semi),XJTU,29,0.516215386615119,0.35235627505388906
Incremental ,Distance Based k (semi),XJTU,31,0.45977176723832175,0.3152798680077348
Incremental ,Distance Based k (semi),XJTU,30,0.45194703699042005,0.32712419168195334
Incremental ,Distance Based k (semi),XJTU,33,0.40090455040113493,0.30731616929303895
Incremental ,Distance Based k (semi),XJTU,35,0.48013255380832415,0.32423533949969063
Incremental ,Distance Based k (semi),XJTU,37,0.4351860275189548,0.32737728793952564
Incremental ,Distance Based k (semi),XJTU,33,0.45286356726597266,0.34722417505731135
Incremental ,Distance Based k (semi),XJTU,32,0.527139470018645,0.34234801214214966
Incremental ,Distance Based k (semi),XJTU,38,0.50315328251498,0.34961214416337855
Incremental ,Distance Based k (semi),XJTU,38,0.35983349311474605,0.29522107838328293
Incremental ,Distance Based k (semi),XJTU,39,0.5695753285481935,0.3231975964723388
Incremental ,ProfileBased,XJTU,18,0.134693994841815,0.10281198041079088
Incremental ,ProfileBased,XJTU,18,0.1338555059866221,0.09536437786781626
Incremental ,ProfileBased,XJTU,37,0.10617919729295724,0.06691925632479889
Incremental ,ProfileBased,XJTU,29,0.11789624931367633,0.07442447215025022
Incremental ,ProfileBased,XJTU,35,0.17142138764916837,0.08966427374205754
Incremental ,ProfileBased,XJTU,33,0.073006876866123,0.049041538884921534
Incremental ,ProfileBased,XJTU,35,0.12227359657628808,0.0773219072099584
Incremental ,ProfileBased,XJTU,34,0.14469203716342333,0.07695555782335334
Incremental ,ProfileBased,XJTU,38,0.13722440977847217,0.08256033559795145
Incremental ,ProfileBased,XJTU,29,0.1727318602036133,0.08674171945905473
Incremental ,ProfileBased,XJTU,34,0.12693858716379772,0.07083102022354429
Incremental ,ProfileBased,XJTU,29,0.13043576082125477,0.07794608950365778
Incremental ,ProfileBased,XJTU,38,0.10028523778272377,0.06750704772701627
Incremental ,ProfileBased,XJTU,31,0.12451981641592323,0.08791375763905443
Incremental ,ProfileBased,XJTU,26,0.1754139407740692,0.09971354505853969
Incremental ,ProfileBased,XJTU,29,0.15413468496427685,0.0675782365515646
Incremental ,ProfileBased,XJTU,31,0.060081044607347485,0.04837125722193329
Incremental ,ProfileBased,XJTU,34,0.11788023858713456,0.05853883927787113
Incremental ,ProfileBased,XJTU,36,0.08491082429500575,0.05533606810234575
Incremental ,ProfileBased,XJTU,33,0.08259352959907199,0.05483734276692733
Incremental ,ProfileBased,XJTU,40,0.15220392741739217,0.09326488323797315
Incremental ,ProfileBased,XJTU,39,0.12689811788893457,0.09770995829634152
Incremental ,ProfileBased,XJTU,39,0.11086548442504351,0.07018608882367974
Incremental ,ProfileBased,XJTU,35,0.18374119271242642,0.0856293568739624
Incremental ,ProfileBased,XJTU,29,0.059919975777975615,0.053038992004499866
Incremental ,ProfileBased,XJTU,27,0.10610070029370844,0.07192180609282485
Incremental ,ProfileBased,XJTU,28,0.12499980788846013,0.06534006367445383
Incremental ,ProfileBased,XJTU,28,0.11299319621891081,0.07240640853129116
Incremental ,ProfileBased,XJTU,33,0.07097288676791878,0.052090435077452514
Incremental ,ProfileBased,XJTU,37,0.06028684521978912,0.047767478053801826
Incremental ,ProfileBased,XJTU,32,0.13141130299088258,0.07760409983580703
Incremental ,ProfileBased,XJTU,39,0.06726413886306713,0.05317467087070849
Incremental ,ProfileBased,XJTU,26,0.09174656875699096,0.07272759885283234
Incremental ,ProfileBased,XJTU,26,0.22017320906800833,0.07869724701569629
Incremental ,ProfileBased,XJTU,32,0.0969108916118734,0.07011876493456054
Incremental ,ProfileBased,XJTU,35,0.07715883955909597,0.05582873355775221
Incremental ,ProfileBased,XJTU,33,0.13106991273573276,0.07010096595241687
Incremental ,ProfileBased,XJTU,30,0.09974958200198364,0.055787813306730695
Incremental ,ProfileBased,XJTU,31,0.0794883573276969,0.053580959546917384
Incremental ,ProfileBased,XJTU,33,0.1088375293851433,0.05874219175462874
Incremental ,ProfileBased,XJTU,33,0.13430545227932372,0.09382414880076034
Incremental ,ProfileBased,XJTU,30,0.07999134466516211,0.055616127694235
Incremental ,ProfileBased,XJTU,28,0.1403623735698929,0.09403435292377438
Incremental ,ProfileBased,XJTU,33,0.07579091133405878,0.05343255381387743
Incremental ,ProfileBased,XJTU,28,0.1385720223530434,0.09445958910967178
Incremental ,ProfileBased,XJTU,28,0.09036864549063457,0.059863359770949524
Incremental ,ProfileBased,XJTU,27,0.14517881215789946,0.10035763915284834
Incremental ,OneClassSVM,XJTU,18,0.01172053829699115,0.019729041035876613
Incremental ,OneClassSVM,XJTU,18,0.011696765265173657,0.01982857172153883
Incremental ,OneClassSVM,XJTU,44,0.06460782593792842,0.10174388273120616
Incremental ,OneClassSVM,XJTU,30,0.011646456975309683,0.019830730952124426
Incremental ,OneClassSVM,XJTU,29,0.18038348397127033,0.20978752398504985
Incremental ,OneClassSVM,XJTU,29,0.08180201574744492,0.08025850163044765
Incremental ,OneClassSVM,XJTU,39,0.011537118765888536,0.019795765144556096
Incremental ,OneClassSVM,XJTU,27,0.057293560865897424,0.08418678874235232
Incremental ,OneClassSVM,XJTU,40,0.011438924802097463,0.019993827359933537
Incremental ,OneClassSVM,XJTU,38,0.0015204048833352682,0.0189727788268628
Incremental ,OneClassSVM,XJTU,33,0.001912844925870798,0.019160099090459053
Incremental ,OneClassSVM,XJTU,30,0.11791067742808364,0.22078251466780952
Incremental ,OneClassSVM,XJTU,29,0.14426303394379675,0.20142470161151624
Incremental ,OneClassSVM,XJTU,32,0.011745722108500618,0.01993872419111247
Incremental ,OneClassSVM,XJTU,32,0.25582342004293646,0.26146636889672925
Incremental ,OneClassSVM,XJTU,36,0.01158885011502389,0.020064060243160473
Incremental ,OneClassSVM,XJTU,38,0.011593599750999089,0.01998672541847273
Incremental ,OneClassSVM,XJTU,28,0.060776889941725816,0.0897833528506149
Incremental ,OneClassSVM,XJTU,39,0.058470929143809414,0.08135514795765432
Incremental ,OneClassSVM,XJTU,40,0.0857650289853992,0.07886488155150093
Incremental ,OneClassSVM,XJTU,37,0.0019144183457577603,0.019129883723228214
